Item Fat Content,Item Identifier,Item Type,Outlet Establishment Year,Outlet Identifier,Outlet Location Type,Outlet Size,Outlet Type,Item Visibility,Item Weight,Sales,Rating,Outlet Age,Visibility Efficiency
Low Fat,DRD25,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.079094835,12.6,240.62,4,5,30.42170832
Low Fat,DRE13,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.027748176,12.6,39.548,4,5,14.25246834
Low Fat,DRB24,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.020609218,12.6,125.905,4,5,61.09159503
Low Fat,DRN37,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.053589594,12.6,172.311,4,5,32.15381703
Low Fat,DRJ24,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.11350542,12.6,198.577,4,5,17.49493548
Low Fat,DRK13,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.115346634,12.6,148.608,4,5,12.88360092
Low Fat,DRF13,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.029827665,12.6,234.562,4,5,78.6390755
Low Fat,DRH37,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.041681059,12.6,88.183,4,5,21.15661217
Low Fat,DRC12,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.037885683,12.6,120.976,4,5,31.93185141
Low Fat,DRI25,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.03395415,12.6,231.601,4,5,68.20992427
Low Fat,DRE49,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.02128304,12.6,78.2328,4,5,36.75828265
Regular,DRD01,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.061270647,12.6,100.138,4,5,16.34355191
Regular,DRB48,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.024892129,12.6,74.238,4,5,29.82388529
Regular,DRA24,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.039990314,12.6,196.779,4,5,49.20666539
Low Fat,DRK49,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.053589594,12.6,228.567,4,5,42.65137743
Low Fat,DRC25,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.079440262,12.6,60.1194,4,5,7.567875343
Low Fat,DRD25,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.138269873,12.6,192.248,4,5,13.90382415
Low Fat,DRE37,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.164966345,12.6,87.4198,4,5,5.299250584
Low Fat,DRG01,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.078576075,12.6,95.6778,4,5,12.17645447
Low Fat,DRH36,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.058444176,12.6,179.434,4,5,30.701776
Low Fat,DRK37,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.077046505,12.6,155.297,4,5,20.15626796
Regular,DRA59,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.223985293,12.6,209.027,4,5,9.332175216
Regular,DRL01,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.13511877,12.6,84.6908,4,5,6.267878253
Low Fat,DRC25,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.045371855,12.6,104.728,4,5,23.08215082
Low Fat,DRJ01,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.115032406,12.6,86.8224,4,5,7.547647052
Low Fat,DRL60,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.02705936,12.6,89.7488,4,5,33.1673772
Low Fat,DRH13,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.023885957,12.6,115.515,4,5,48.36105164
Low Fat,DRF25,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.038925251,12.6,100.57,4,5,25.83669916
Low Fat,DRD37,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.013841737,12.6,39.7138,4,5,28.69134127
Low Fat,DRJ37,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.061101383,12.6,75.867,4,5,12.41657656
Low Fat,DRE37,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.094219593,12.6,219.548,4,5,23.30173513
Low Fat,DRG36,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.095378221,12.6,249.509,4,5,26.15995532
Low Fat,DRN36,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.053589594,12.6,177.6,4,5,33.14076237
Low Fat,DRI25,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.033901442,12.6,55.0956,4,5,16.25169808
Low Fat,DRH49,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.024655594,12.6,180.429,4,5,73.17974168
Regular,DRY23,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.109096371,12.6,109.523,4,5,10.0391057
Regular,DRC36,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.044984874,12.6,179.134,4,5,39.8209407
Low Fat,DRI25,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.034093203,12.6,117.578,4,5,34.48722609
Low Fat,DRG48,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.014584584,12.6,107.825,4,5,73.93080255
Low Fat,DRJ01,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.115265695,12.6,76.867,4,5,6.668679697
Low Fat,DRE13,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.027761289,12.6,43.7454,4,5,15.75769771
Low Fat,DRJ49,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.014021626,12.6,207.595,4,5,148.0534426
Low Fat,DRD12,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.077350112,12.6,62.3878,4,5,8.065637966
Low Fat,DRK01,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.061188147,12.6,261.291,4,5,42.70287839
Low Fat,DRH13,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.023934398,12.6,248.046,4,5,103.6357798
Low Fat,DRD37,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.013869809,12.6,31.9558,4,5,23.03982701
Low Fat,DRD49,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.16817143,12.6,190.916,4,5,11.35246338
Low Fat,DRF13,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.02984176,12.6,121.51,4,5,40.71810778
Low Fat,DRL49,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.056543464,12.6,55.5588,4,5,9.825857149
Low Fat,DRD13,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.049178998,12.6,93.9094,4,5,19.09542769
Low Fat,DRG49,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.067836851,12.6,263.191,4,5,38.79764407
Low Fat,DRI01,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.034647829,12.6,94.741,4,5,27.34399318
Low Fat,DRE48,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.053589594,12.6,121.61,4,5,22.69283846
Low Fat,DRB24,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.020693619,12.6,62.0168,4,5,29.96904505
Low Fat,DRE60,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.160235723,12.6,248.843,4,5,15.52980792
Low Fat,DRF60,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.052363244,12.6,36.719,4,5,7.012361572
Low Fat,DRJ24,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.11397026,12.6,102.102,4,5,8.958652898
Low Fat,DRI13,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.020441939,12.6,193.779,4,5,94.79482352
Low Fat,DRH36,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.033568871,12.6,57.793,4,5,17.21624776
Low Fat,DRH37,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.041851756,12.6,242.985,4,5,58.0584958
Low Fat,DRH25,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.014675574,12.6,170.311,4,5,116.0506567
Regular,DRC01,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.019238942,12.6,182.098,4,5,94.65073495
Regular,DRD01,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.061299601,12.6,115.349,4,5,18.81725136
Regular,DRB13,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.007084185,12.6,196.477,4,5,277.3459473
Regular,DRC13,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.032625074,12.6,131.428,4,5,40.28435307
Regular,DRY23,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.109713464,12.6,113.283,4,5,10.32535077
Regular,DRA24,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.040154087,12.6,75.2328,4,5,18.73602555
Low Fat,DRE48,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.017322454,12.6,91.0146,4,5,52.54140089
Low Fat,DRA12,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.053589594,12.6,175.474,4,5,32.74404355
Low Fat,DRE12,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.070767174,12.6,88.9198,4,5,12.56511953
Low Fat,DRD25,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.078957122,12.6,161.592,4,5,20.46579155
Low Fat,DRF25,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.038917891,12.6,146.473,4,5,37.63641766
Low Fat,DRJ24,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.113307794,12.6,260.628,4,5,23.00177162
Low Fat,DRK49,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.03593692,12.6,43.5454,4,5,12.11717643
Low Fat,DRM37,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.096379585,12.6,191.216,4,5,19.83988622
Low Fat,DRH37,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.041608488,12.6,227.272,4,5,54.62154741
Low Fat,DRC12,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.03781972,12.6,88.4172,4,5,23.3785972
Regular,DRC36,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.044976367,12.6,177.771,4,5,39.52542454
Low Fat,DRG49,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.112906337,12.6,158.792,4,5,14.06404673
Low Fat,DRE01,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.279783532,12.6,56.0614,4,5,2.00374195
Low Fat,DRI37,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.180096791,12.6,224.609,4,5,12.47157147
Regular,DRA59,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.214125129,12.6,37.7506,4,5,1.763015867
Regular,DRA24,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.066831682,12.6,37.3506,4,5,5.588756542
Regular,DRL01,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.129170642,12.6,100.804,4,5,7.803940465
Low Fat,DRC25,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.045334098,12.6,42.177,4,5,9.30359307
Low Fat,DRD12,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.077129323,12.6,129.963,4,5,16.85001177
Low Fat,DRE48,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.017311312,12.6,152.602,4,5,88.15160861
Low Fat,DRH13,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.023866079,12.6,235.691,4,5,98.75564394
Low Fat,DRK12,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.041851461,12.6,152.071,4,5,36.33588801
Low Fat,DRN37,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.096217262,12.6,199.608,4,5,20.7455498
Low Fat,DRA12,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.040911824,12.6,114.049,4,5,27.87678203
Low Fat,DRB25,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.069401919,12.6,56.293,4,5,8.111159001
Low Fat,DRD13,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.049038621,12.6,93.7094,4,5,19.1093057
Low Fat,DRM37,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.096317593,12.6,94.6436,4,5,9.826200703
Low Fat,DRD60,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.037201127,12.6,182.961,4,5,49.18157453
Low Fat,DRI25,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.03387323,12.6,188.621,4,5,55.68438558
Low Fat,DRE49,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.021232318,12.6,156.96,4,5,73.925042
Low Fat,DRD12,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.077508015,12.6,117.449,4,5,15.15314255
Low Fat,DRN37,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.096689673,12.6,262.891,4,5,27.18914977
Low Fat,DRJ49,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.01405025,12.6,187.89,4,5,133.7271579
Low Fat,DRF49,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.07136748,12.6,103.396,4,5,14.48783115
Low Fat,DRK12,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.042056944,12.6,230.267,4,5,54.75124393
Low Fat,DRB25,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.069742672,12.6,163.753,4,5,23.47959941
Low Fat,DRG37,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.019457372,12.6,146.379,4,5,75.23061182
Low Fat,DRC24,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.02492239,12.6,33.6216,4,5,13.49051997
Low Fat,DRE49,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.021336565,12.6,191.55,4,5,89.77546292
Regular,DRA59,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.128449055,12.6,256.165,4,5,19.94292601
Low Fat,DRG36,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.094916347,12.6,245.28,4,5,25.84170248
Low Fat,DRM37,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.095931002,12.6,114.186,4,5,11.90292998
Low Fat,DRB01,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.081841136,12.6,231.601,4,5,28.29884962
Low Fat,DRB25,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.06912336,12.6,107.391,4,5,15.53613713
Low Fat,DRD24,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.030645958,12.6,123.341,4,5,40.24706945
Low Fat,DRE48,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.01724183,12.6,174.14,4,5,100.9985599
Low Fat,DRF25,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.038736754,12.6,215.919,4,5,55.74008602
Low Fat,DRG49,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.067128641,12.6,155.666,4,5,23.18920772
Low Fat,DRJ01,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.114475357,12.6,61.3194,4,5,5.356558967
Low Fat,DRK37,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.04379158,12.6,144.61,4,5,33.02232986
Low Fat,DRK49,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.035769657,12.6,253.601,4,5,70.89835947
Regular,DRY23,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.108568067,12.6,115.218,4,5,10.61251279
Low Fat,DRE13,Soft Drinks,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.027570939,12.6,177.837,4,5,64.50161164
Regular,FDG35,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.012327847,12.6,195.248,4,5,158.3796424
Regular,FDB23,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.005620213,12.6,237.725,4,5,422.9821895
Regular,FDB23,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.005583951,12.6,220.846,4,5,395.5013216
Regular,FDG35,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.00704098,12.6,247.278,4,5,351.1982707
Regular,FDE11,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.13498355,12.6,177.005,4,5,13.11307933
Regular,FDC59,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.05436436,12.6,172.142,4,5,31.6644949
Regular,FDB23,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.005611367,12.6,115.515,4,5,205.8589288
Regular,FDB35,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.113139486,12.6,116.981,4,5,10.33953787
Low Fat,FDG47,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.116527666,12.6,52.3324,4,5,4.490984999
Regular,FDG35,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.007006883,12.6,125.173,4,5,178.6429144
Low Fat,FDB11,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.060942632,12.6,81.7618,4,5,13.41619115
Low Fat,FDD11,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.06227604,12.6,109.46,4,5,17.57658323
Regular,FDD47,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.142632186,12.6,196.114,4,5,13.74963152
Regular,FDE11,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.23653561,12.6,155.1,4,5,6.557152219
Low Fat,FDA22,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.084452363,12.6,116.783,4,5,13.82826908
Low Fat,FDG59,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.043226398,12.6,44.1428,4,5,10.21200055
Regular,FDH47,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.128791854,12.6,208.661,4,5,16.20141286
Regular,FDB35,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.064750025,12.6,90.2146,4,5,13.93275138
Low Fat,FDA34,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.014788594,12.6,190.35,4,5,128.7140617
Low Fat,FDG47,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.06961884,12.6,174.205,4,5,25.02268064
Regular,FDB35,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.064618976,12.6,230.735,4,5,35.70700347
Low Fat,FDH35,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.10084386,12.6,214.885,4,5,21.30868453
Low Fat,FDF35,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.153861181,12.6,92.5488,4,5,6.015084468
Regular,FDE23,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.053397642,12.6,140.25,4,5,26.26520474
Regular,FDF11,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.017627888,12.6,126.27,4,5,71.6308159
Regular,FDF11,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.017658634,12.6,92.712,4,5,52.5023623
Regular,FDE11,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.135306012,12.6,118.912,4,5,8.788375198
Regular,FDH47,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.128816212,12.6,113.283,4,5,8.794157058
Regular,FDE11,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.06227604,12.6,170.442,4,5,27.36879224
Regular,FDD47,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.142699588,12.6,151.671,4,5,10.62869221
Low Fat,FDF35,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.153960209,12.6,147.476,4,5,9.578838647
Regular,FDE11,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.226122963,12.6,259.796,4,5,11.48914717
Regular,FDB35,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.064882207,12.6,147.476,4,5,22.72980634
Regular,FDF11,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.017703044,12.6,142.047,4,5,80.23874312
Low Fat,FDC35,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.122242847,12.6,169.282,4,5,13.84800863
Regular,FDG35,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.06227604,12.6,184.495,4,5,29.62535832
Low Fat,FDB11,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.061192211,12.6,195.111,4,5,31.88494039
Low Fat,FDB11,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.060971431,12.6,188.39,4,5,30.89807749
Low Fat,FDE47,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.038123176,12.6,146.708,4,5,38.482628
Low Fat,FDH35,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.060589424,12.6,190.053,4,5,31.36735546
Regular,FDH47,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.129077455,12.6,106.094,4,5,8.219405937
Regular,FDD47,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.142383847,12.6,141.715,4,5,9.953025079
Low Fat,FDC35,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.205605116,12.6,197.077,4,5,9.585218687
Low Fat,FDE59,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.062235983,12.6,37.319,4,5,5.996370299
Low Fat,FDC23,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.017979145,12.6,242.849,4,5,135.0726077
Regular,FDD23,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.048883854,12.6,160.924,4,5,32.919663
Low Fat,FDD35,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.02573918,12.6,189.053,4,5,73.44950383
Regular,FDE35,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.06227604,12.6,40.9138,4,5,6.569749779
Low Fat,FDB11,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.060797393,12.6,167.516,4,5,27.55315512
Low Fat,FDE59,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.062384659,12.6,254.704,4,5,40.82798625
Low Fat,FDE47,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.037967687,12.6,37.6164,4,5,9.907477377
Low Fat,FDH35,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.060342304,12.6,164.121,4,5,27.1983317
Low Fat,FDG59,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.043234574,12.6,241.054,4,5,55.75491504
Regular,FDE23,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.06227604,12.6,195.711,4,5,31.426372
Low Fat,FDD11,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.030789914,12.6,88.383,4,5,28.70517923
Regular,FDF11,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.017730951,12.6,77.0644,4,5,43.46320736
Regular,FDE23,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.053481818,12.6,164.95,4,5,30.84225746
Regular,FDE11,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.06227604,12.6,84.5908,4,5,13.5832015
Low Fat,FDD35,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.025842905,12.6,222.509,4,5,86.10061446
Regular,FDH47,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.128709014,12.6,47.7402,4,5,3.709157464
Regular,FDE35,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.043863865,12.6,102.933,4,5,23.46646836
Regular,FDB23,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.005561538,12.6,54.5614,4,5,98.10487674
Regular,FDE11,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.134441765,12.6,183.029,4,5,13.6139986
Low Fat,FDF59,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.06227604,12.6,58.4904,4,5,9.392119345
Low Fat,FDF35,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.154860353,12.6,55.264,4,5,3.56863451
Regular,FDE23,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.053288857,12.6,41.2454,4,5,7.7399671
Low Fat,FDD35,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.06227604,12.6,150.902,4,5,24.23114893
Low Fat,FDE59,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.06227604,12.6,142.25,4,5,22.84185057
Low Fat,FDI35,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.041283361,12.6,89.1172,4,5,21.58671141
Low Fat,FDC11,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.142370445,12.6,109.523,4,5,7.692818548
Low Fat,FDA34,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.014944614,12.6,79.796,4,5,53.39448714
Low Fat,FDE59,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.062640143,12.6,86.4198,4,5,13.79623287
Low Fat,FDE47,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.037901581,12.6,220.38,4,5,58.14533172
Regular,FDE35,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.073480266,12.6,217.648,4,5,29.61992544
Regular,FDB23,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.06227604,12.6,113.252,4,5,18.18548514
Regular,FDD47,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.142292265,12.6,146.71,4,5,10.31046909
Low Fat,FDC35,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.123338082,12.6,109.157,4,5,8.85022681
Regular,FDD59,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.065860323,12.6,88.9514,4,5,13.50606799
Low Fat,FDH35,Starchy Foods,2018,OUT027,Tier 3,Medium,Supermarket Type3,0.06227604,12.6,183.361,4,5,29.44326582
